CompetitorId;CompetitorName;FirstName;LastName;Gender;Age;CountryCode;RegionId;RegionalName;Profession;Height_cm;Weight_kg;AffiliateId;AffiliateName;DivisionId;RegionName;RegionCode;RegionalCode;Status;TeamCaptain;CountryOfOriginCode;BackSquat_kg;CleanAndJerk_kg;Snatch_kg;DeadLift_kg;FightGoneBad;MaxPullUps;Fran;Grace;Helen;Filthy50;Sprint400m;Rn5k
410262;Jeremy Vigneault;Jeremy;Vigneault;M;21;CA;32;All;0;185;94.34714;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;199.58047;151.95332;124.7378;269.88724;--;68;--;--;--;--;1:02;--
243332;Vinny Casey;Vinny;Casey;M;23;US;32;All;0;163.93999;83.91452;null;null;01;South West;South West;South West;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
179080;Bartek Lipka;Bartek;Lipka;M;28;PL;32;All;0;177;83.00734;null;null;01;Europe North;Europe North;Europe North;ACT;0;PL;201.84843;149.68536;117.93392;251.74356;--;45;2:43;1:36;--;--;0:57;20:30
88290;Michael Ruggeri;Michael;Ruggeri;M;24;US;32;All;0;163.93999;79.3786;null;null;01;North East;North East;North East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
237641;Zack George;Zack;George;M;28;GB;32;All;0;185.42;102;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GB;--;--;--;--;--;--;--;--;--;--;--;--
482764;Eric Evans;Eric;Evans;M;27;US;32;All;0;164.93999;80.73938;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;183.70476;140.61353;111.13004;233.59988;--;59;2:33;--;--;--;0:49;19:00
16196;Patrick O'Connell;Patrick;O'Connell;M;30;US;32;All;0;163.93999;83.91452;null;null;01;Central East;Central East;Central East;ACT;0;US;195.04456;158.7572;127.00576;219.99213;--;46;2:16;2:02;--;19:14;--;--
110392;Stephen Mackenzie;Stephen;Mackenzie;M;29;CA;32;All;0;164.93999;90.7184;null;null;01;Canada East;Canada East;Canada East;ACT;0;CA;215.4562;154.22128;124.7378;244.93968;--;--;2:29;--;--;--;--;21:00
111024;Niklas Hecht;Niklas;Hecht;M;27;US;32;All;0;164.93999;92.98636;null;null;01;South West;South West;South West;ACT;0;US;215.4562;161.02516;129.27373;238.1358;--;68;2:01;1:08;--;--;--;--
534247;Scott Tetlow;Scott;Tetlow;M;25;US;32;All;0;157.93999;78.01782;null;null;01;South Central;South Central;South Central;ACT;0;US;204.1164;145.14944;113.398;222.26009;--;--;2:14;--;--;--;--;19:56
432338;Arminas Balevicius;Arminas;Balevicius;M;25;IE;32;All;0;176;86;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;IE;191;152;116;225;--;--;--;1:29;--;--;--;19:16
464427;Matt Morton;Matt;Morton;M;29;US;32;All;0;186.42;94.34714;null;null;01;South Central;South Central;South Central;ACT;0;US;219.99213;138.34557;129.27373;249.4756;--;60;2:10;1:30;--;16:25;0:54;--
23758;David Charbonneau;David;Charbonneau;M;32;US;32;All;0;164.93999;88.45044;null;null;01;North East;North East;North East;ACT;0;US;222.26009;164.6539;136.0776;265.35132;--;--;--;--;--;--;--;--
243568;Chantz Ramos;Chantz;Ramos;M;28;US;32;All;0;185.42;88.45044;null;null;01;South West;South West;South West;ACT;0;US;188.24068;147.4174;120.20188;238.1358;--;--;--;--;--;--;--;--
95473;Lance Castle;Lance;Castle;M;32;US;32;All;0;161.93999;82.55374;null;null;01;South West;South West;South West;ACT;0;US;--;--;--;212.73465;--;69;--;--;--;--;--;--
13637;Hunter Britt;Hunter;Britt;M;23;US;32;All;0;164.93999;85.2753;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;204.56999;154.22128;127.00576;254.46512;--;--;2:13;--;--;--;--;--
246058;Kyle Zozaya;Kyle;Zozaya;M;26;US;32;All;0;164.93999;88.45044;null;null;01;South West;South West;South West;ACT;0;US;188.24068;156.48924;124.7378;215.4562;--;--;2:20;1:50;7:28;--;1:01;--
309967;Austin O'Neal;Austin;O'Neal;M;28;US;32;All;0;164.93999;93.43995;null;null;01;South West;South West;South West;ACT;0;US;--;159.66438;129.27373;--;--;--;--;--;--;--;--;--
19599;Jorge Aragon;Jorge;Aragon;M;24;US;32;All;0;160.93999;79.3786;null;null;01;South West;South West;South West;ACT;0;US;183.70476;147.4174;120.20188;215.4562;--;61;2:02;1:36;7:16;--;0:53;16:49
348805;Will Bennett;Will;Bennett;M;24;US;32;All;0;164.93999;88.45044;null;null;01;South Central;South Central;South Central;ACT;0;US;210.92029;161.02516;138.34557;--;--;55;2:02;1:24;--;--;--;--
485312;Zachary Moran;Zachary;Moran;M;26;US;32;All;0;163.93999;85.2753;null;null;01;South West;South West;South West;ACT;0;US;199.58047;163.29312;131.54169;238.1358;--;74;2:01;1:18;--;--;--;22:25
737632;Robert Rodrigues;Robert;Rodrigues;M;28;US;32;All;0;161.93999;77.11064;null;null;01;South West;South West;South West;ACT;0;US;192.7766;147.4174;111.13004;215.4562;--;76;2:22;1:48;--;--;--;--
11459;Addison Bain;Addison;Bain;M;28;US;32;All;0;164.93999;86.18248;null;null;01;North Central;North Central;North Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
290000;Dirk Wunderlich;Dirk;Wunderlich;M;24;DE;32;All;0;171;83;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;DE;200;140;115;205;--;--;2:23;1:43;7:36;--;0:53;--
320698;Tyler Wilcox;Tyler;Wilcox;M;26;US;32;All;0;164.93999;83.91452;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;174.63292;136.0776;113.398;224.52805;--;--;2:12;--;--;--;--;--
984757;Mike Wagner;Mike;Wagner;M;25;US;32;All;0;164.93999;90.7184;null;null;01;North Central;North Central;North Central;ACT;0;US;204.1164;156.48924;120.20188;278.95908;--;60;--;--;--;--;--;--
483096;Giorgos Karavis;Giorgos;Karavis;M;23;GR;32;All;0;177;90;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GR;220;152;120;240;--;50;2:18;1:40;--;--;--;--
117785;Owen Bernstein;Owen;Bernstein;M;22;US;32;All;0;164.93999;83.91452;null;null;01;North East;North East;North East;ACT;0;US;215.4562;147.4174;120.20188;247.20764;--;--;1:58;1:36;--;--;1:12;21:26
245632;Steven Bidwell;Steven;Bidwell;M;23;US;32;All;0;163.93999;81.64656;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
130921;Dalton Mankin;Dalton;Mankin;M;22;US;32;All;0;163.93999;83.91452;null;null;01;South Central;South Central;South Central;ACT;0;US;201.84843;159.66438;124.7378;210.92029;--;50;1:54;2:22;--;--;--;23:00
267872;Justin King;Justin;King;M;36;US;32;All;0;163.93999;97.52228;null;null;01;South Central;South Central;South Central;ACT;0;US;233.59988;165.56108;136.0776;242.67172;--;47;2:03;1:27;--;--;--;--
39590;James St Leger;James;St Leger;M;34;GB;32;All;0;177;88;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GB;195;144;122;250;--;75;2:04;1:22;--;16:21;--;--
437841;Marcus Ericsson;Marcus;Ericsson;M;25;SE;32;All;0;186;90;null;null;01;Europe North;Europe North;Europe North;ACT;0;SE;--;--;--;--;--;--;--;--;--;--;--;--
209758;Piotr Mielczarek;Piotr;Mielczarek;M;30;PL;32;All;0;184;96;null;null;01;Europe North;Europe North;Europe North;ACT;0;PL;190;160;125;220;--;--;2:25;--;--;--;--;--
160128;Connor Nellans;Connor;Nellans;M;24;US;32;All;0;185.42;97.52228;null;null;01;North Central;North Central;North Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
697133;Colby Thomason;Colby;Thomason;M;27;US;32;All;0;163.93999;86.18248;null;null;01;North Central;North Central;North Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
12702;Michael McKenna;Michael;McKenna;M;30;US;32;All;0;163.93999;86.18248;null;null;01;South West;South West;South West;ACT;0;US;195.04456;151.95332;124.7378;233.59988;--;60;2:01;1:35;--;--;--;18:42
362662;Richard Berreth;Richard;Berreth;M;21;US;32;All;0;161.93999;80.73938;null;null;01;South Central;South Central;South Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
706878;Leighton Brillo-Sonnino;Leighton;Brillo-Sonnino;M;22;US;32;All;0;185.42;93.43995;null;null;01;North East;North East;North East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
340906;Sebastian Medina;Sebastian;Medina;M;28;US;32;All;0;162.93999;83.00734;null;null;01;North East;North East;North East;ACT;0;US;185.97272;147.4174;117.93392;219.99213;375;35;1:57;2:36;--;--;--;--
246552;Kirk Richie;Kirk;Richie;M;25;US;32;All;0;164.93999;88.45044;null;null;01;South Central;South Central;South Central;ACT;0;US;190.50864;151.95332;124.7378;210.92029;--;52;2:27;1:35;--;--;0:58;--
15858;Andrew Cifelli;Andrew;Cifelli;M;28;US;32;All;0;185.42;86.18248;null;null;01;South West;South West;South West;ACT;0;US;197.31252;134.71683;108.86208;229.06396;404;55;2:29;1:54;7:15;17:59;1:05;21:17
498582;Tanner Sturm;Tanner;Sturm;M;26;US;32;All;0;162.93999;79.3786;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;204.1164;149.68536;120.20188;226.796;--;--;2:16;1:50;7:47;--;--;--
283931;Andrew St Germain;Andrew;St Germain;M;30;US;32;All;0;162.93999;84.8217;null;null;01;South Central;South Central;South Central;ACT;0;US;183.70476;147.4174;115.66596;--;--;--;2:16;1:17;7:10;16:20;--;--
1410982;Babak Esghouei;Babak;Esghouei;M;20;US;32;All;0;163.93999;88.45044;null;null;01;South Central;South Central;South Central;ACT;0;US;240.40376;146.05663;120.20188;249.4756;--;--;1:54;1:17;--;--;--;--
26975;Johnny Bruce;Johnny;Bruce;M;33;US;32;All;0;164.93999;90.7184;null;null;01;South Central;South Central;South Central;ACT;0;US;201.84843;154.22128;115.66596;247.20764;--;--;2:06;--;--;--;--;--
15381;Braden Rubey;Braden;Rubey;M;30;US;32;All;0;162.93999;81.64656;null;null;01;South Central;South Central;South Central;ACT;0;US;226.796;138.34557;124.7378;249.4756;--;62;2:12;1:48;--;--;--;--
164390;Alexandre Jolivet;Alexandre;Jolivet;M;38;US;32;All;0;173;93.43995;null;null;01;South West;South West;South West;ACT;0;FR;229.06396;149.68536;123.37702;260.8154;430;50;2:00;--;--;--;0:58;20:00
1718;Alan Joyner;Alan;Joyner;M;33;US;32;All;0;186.42;92.98636;null;null;01;North Central;North Central;North Central;ACT;0;US;226.796;165.56108;138.34557;258.54745;--;59;2:06;1:12;7:57;--;0:57;19:58
458360;David Stroupek;David;Stroupek;M;23;AT;32;All;0;178;90;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;AT;195;160;125;240;--;50;--;--;--;--;--;--
236092;Matthew Strand;Matthew;Strand;M;25;US;32;All;0;164.93999;83.91452;null;null;01;South West;South West;South West;ACT;0;US;219.99213;158.7572;124.7378;256.27948;--;71;2:07;1:13;--;--;--;--
314796;Orion Hones;Orion;Hones;M;23;US;32;All;0;165.93999;97.52228;null;null;01;South Central;South Central;South Central;ACT;0;US;210.92029;159.66438;129.27373;242.67172;--;64;2:28;--;--;--;--;--
98559;Piotr Szczycinski;Piotr;Szczycinski;M;26;PL;32;All;0;182;88;null;null;01;Europe North;Europe North;Europe North;ACT;0;PL;226.796;172.36496;136.0776;263.08337;--;59;2:39;1:13;--;--;0:59;20:08
464420;Brady Greear;Brady;Greear;M;26;US;32;All;0;164.93999;95.25432;null;null;01;North Central;North Central;North Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
172478;Thatcher Taylor;Thatcher;Taylor;M;32;US;32;All;0;165.93999;88.45044;null;null;01;South West;South West;South West;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
558184;Zak Anderson;Zak;Anderson;M;28;US;32;All;0;161.93999;79.3786;null;null;01;South Central;South Central;South Central;ACT;0;US;201.84843;145.14944;111.13004;224.52805;402;80;2:00;--;7:00;--;--;--
137942;Phillip Guillot;Phillip;Guillot;M;29;US;32;All;0;164.93999;91.62559;null;null;01;South Central;South Central;South Central;ACT;0;US;190.50864;161.02516;127.00576;217.72417;414;--;2:22;1:32;8:13;17:45;--;--
268383;Nathan Pontious;Nathan;Pontious;M;27;US;32;All;0;185.42;83.91452;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;183.70476;142.88148;115.66596;233.59988;345;64;2:24;1:54;6:28;16:21;0:52;15:15
246835;José Bernal;José;Bernal;M;27;US;32;All;0;171;84.36811;null;null;01;South Central;South Central;South Central;ACT;0;US;206.38435;156.48924;129.27373;260.8154;431;40;--;1:57;2:39;--;0:58;--
661731;Dimitris Fotiou;Dimitris;Fotiou;M;27;GR;32;All;0;168;78;null;null;01;Europe Central;Europe Central;Europe Central;ACT;0;GR;--;--;--;--;--;--;--;--;--;--;--;--
113791;Tucker McLemore;Tucker;McLemore;M;25;US;32;All;0;164.93999;85.2753;null;null;01;South Central;South Central;South Central;ACT;0;US;183.70476;149.68536;108.86208;219.99213;508;--;2:12;1:57;--;17:36;1:01;--
112845;Kawika Henderson;Kawika;Henderson;M;32;US;32;All;0;162.93999;85.72889;null;null;01;South West;South West;South West;WD;0;US;244.93968;167.82904;131.54169;288.0309;--;59;2:01;1:07;--;15:45;--;--
473719;Michael Palomba;Michael;Palomba;M;23;US;32;All;0;163.93999;88.45044;null;null;01;North East;North East;North East;WD;0;US;210.92029;161.02516;127.00576;238.1358;--;--;2:00;--;--;--;--;--
251447;Austin Spencer;Austin;Spencer;M;25;US;32;All;0;164.93999;88.45044;null;null;01;North East;North East;North East;WD;0;US;195.04456;151.95332;124.7378;226.796;--;--;2:13;--;--;--;--;--
42717;Joe Scali;Joe;Scali;M;32;CA;32;All;0;185.42;88.45044;null;null;01;Canada West;Canada West;Canada West;WD;0;CA;210.92029;151.95332;124.7378;251.74356;--;--;2:00;1:30;--;15:05;--;--
286311;Marlon Azurdia;Marlon;Azurdia;M;32;CA;32;All;0;176;87.99685;null;null;01;Canada West;Canada West;Canada West;WD;0;CA;201.84843;159.66438;127.00576;247.20764;--;75;2:13;1:16;--;--;1:01;--
710714;Marcin Szybaj;Marcin;Szybaj;M;27;PL;32;All;0;178;88;null;null;01;Europe North;Europe North;Europe North;WD;0;PL;190;135;105;200;--;60;2:42;--;--;--;--;--
22365;Devin Ford;Devin;Ford;M;28;US;32;All;0;162.93999;86.18248;null;null;01;North East;North East;North East;WD;0;US;185.97272;149.68536;122.46984;226.796;--;65;2:05;1:30;7:00;14:50;1:00;24:00
702092;Willy Georges;Willy;Georges;M;25;FR;32;All;0;179;86;null;null;01;Europe South;Europe South;Europe South;ACT;0;FR;--;--;--;--;--;--;--;--;--;--;--;--
636628;Paolo Rossil;Paolo;Rossil;M;28;GT;32;All;0;173;83.46093;null;null;01;Central America;Central America;Central America;ACT;0;GT;204.1164;142.88148;115.66596;210.92029;--;--;2:07;1:50;--;--;--;--
111592;Connor Duddy;Connor;Duddy;M;25;US;32;All;0;164.93999;83.91452;null;null;01;Mid Atlantic;Mid Atlantic;Mid Atlantic;ACT;0;US;195.04456;151.95332;127.00576;226.796;--;--;--;--;--;--;--;--
8690;Dean Linder-Leighton;Dean;Linder-Leighton;M;27;AU;32;All;0;172;87;null;null;01;Australasia;Australasia;Australasia;ACT;0;AU;200;155;135;250;520;75;2:12;1:28;--;--;0:55;19:30
120333;Jason Smith;Jason;Smith;M;34;ZA;32;All;0;185;88.45044;null;null;01;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;ZA;204.1164;156.48924;133.80965;249.4756;436;45;2:29;1:20;--;21:33;1:05;19:30
2725;Noah Ohlsen;Noah;Ohlsen;M;27;US;32;All;0;161.93999;86.18248;null;null;01;South East;South East;South East;ACT;0;US;201.84843;161.02516;130.63449;229.06396;421;72;1:58;1:16;--;19:05;0:59;19:50
489763;Ivan Gaitan;Ivan;Gaitan;M;28;AR;32;All;0;165;73;null;null;01;South America;South America;South America;ACT;0;AR;210;150;120;235;--;--;--;--;--;--;--;--
41519;Carlos Albaladejo;Carlos;Albaladejo;M;30;KR;32;All;0;161.93999;79.3786;null;null;01;Asia;Asia;Asia;ACT;0;KR;204.1164;165.56108;124.7378;260.8154;397;54;2:30;1:58;8:30;--;--;--
2766;Lukas Esslinger;Lukas;Esslinger;M;25;CH;32;All;0;181;90.7184;null;null;01;Europe South;Europe South;Europe South;ACT;0;CH;0.453592;0.453592;0.453592;0.453592;--;--;--;--;--;--;--;--
235127;Luis Oscar Mora;Luis;Oscar Mora;M;19;MX;32;All;0;170;83;null;null;01;Central America;Central America;Central America;ACT;0;MX;180;135;100;200;--;--;--;--;--;--;--;--
7314;Brandon Swan;Brandon;Swan;M;27;AU;32;All;0;175;88.45044;null;null;01;Australasia;Australasia;Australasia;ACT;0;AU;200;161;133;250;410;70;2:03;1:20;7:48;17:55;0:58;--
43761;Ben Smith;Ben;Smith;M;28;US;32;All;0;165.93999;88.45044;null;null;01;Mid Atlantic;Mid Atlantic;Mid Atlantic;ACT;0;US;217.72417;151.95332;136.0776;244.93968;520;76;2:25;1:51;7:19;16:17;0:58;20:20
306487;Lex Ozias;Lex;Ozias;M;25;US;32;All;0;161.93999;83.46093;null;null;01;South East;South East;South East;ACT;0;US;226.796;154.22128;122.46984;215.4562;451;62;1:52;1:32;--;--;--;--
529821;Maximiliano Arigossi;Maximiliano;Arigossi;M;25;AR;32;All;0;171;80;null;null;01;South America;South America;South America;ACT;0;AR;220;160;130;104.326164;--;--;1:58;0:59;--;--;--;15:20
151872;Alex Younger;Alex;Younger;M;25;HK;32;All;0;180;81.64656;null;null;01;Asia;Asia;Asia;ACT;0;HK;190.50864;161.02516;133.80965;240;398;37;2:00;1:22;7:54;--;--;18:47
74320;Samuel Kwant;Samuel;Kwant;M;22;US;32;All;0;165.93999;90.7184;null;null;01;West Coast;West Coast;West Coast;ACT;0;US;197.31252;156.48924;127.91294;226.796;--;74;2:04;1:47;--;--;--;18:05
214252;Ruan Duvenage;Ruan;Duvenage;M;29;ZA;32;All;0;178;90;null;null;01;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;ZA;--;--;--;--;--;--;--;--;--;--;1:00;--
231921;ates boran;ates;boran;M;32;TR;32;All;0;173;76.65705;null;null;01;Europe South;Europe South;Europe South;ACT;0;TR;190;140;115;215;--;79;2:14;1:38;7:34;--;--;--
478734;Raymond Romanick;Raymond;Romanick;M;24;US;32;All;0;165.93999;88.45044;null;null;01;Mid Atlantic;Mid Atlantic;Mid Atlantic;ACT;0;US;210.92029;158.7572;124.7378;233.59988;--;67;2:03;1:23;--;--;--;--
420691;Jose Diaz;Jose;Diaz;M;22;MX;32;All;0;175;88.45044;null;null;01;Central America;Central America;Central America;ACT;0;MX;--;--;--;--;--;--;--;--;--;--;--;--
180106;Zeke Grove;Zeke;Grove;M;26;AU;32;All;0;169;82.55374;null;null;01;Australasia;Australasia;Australasia;ACT;0;AU;200;158;125;235;--;66;1:56;1:09;7:13;--;--;--
3381;Phil Hesketh;Phil;Hesketh;M;27;AE;32;All;0;180;95.25432;null;null;01;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;AE;226.796;147.4174;129.27373;260.8154;--;50;2:14;1:41;8:00;--;1:08;--
478414;Agustin Richelme;Agustin;Richelme;M;21;AR;32;All;0;173;80;null;null;01;South America;South America;South America;ACT;0;AR;180;140;113;200;--;79;1:58;--;--;--;--;--
1690;Travis Mayer;Travis;Mayer;M;27;US;32;All;0;165.93999;88.45044;null;null;01;South East;South East;South East;ACT;0;US;215.4562;157.39642;127.00576;251.74356;447;75;2:15;1:18;6:34;13:39;0:54;18:03
23655;Ant Haynes;Ant;Haynes;M;28;HK;32;All;0;179;88;null;null;01;Asia;Asia;Asia;ACT;0;HK;--;--;--;--;--;--;--;--;--;--;--;--
164978;Guilherme Domingues;Guilherme;Domingues;M;28;BR;32;All;0;185;90.7184;null;null;01;South America;South America;South America;ACT;0;BR;192.7766;151.95332;121.10906;238.1358;--;--;2:37;1:49;8:36;--;0:58;22:26
488055;Ethan Helbig;Ethan;Helbig;M;22;US;32;All;0;165.93999;99.79024;null;null;01;Mid Atlantic;Mid Atlantic;Mid Atlantic;ACT;0;US;201.84843;154.67487;120.20188;206.38435;--;--;2:07;1:41;7:36;--;--;20:01
506826;Stephane Ossanga;Stephane;Ossanga;M;27;FR;32;All;0;177;87;null;null;01;Europe South;Europe South;Europe South;ACT;0;FR;210;152;122;260;--;75;2:10;1:32;--;--;1:00;20:00
105874;Khan Porter;Khan;Porter;M;28;AU;32;All;0;182;90.7184;null;null;01;Australasia;Australasia;Australasia;ACT;0;AU;190;160;131;242;468;70;2:04;1:10;--;16:40;--;--
101860;Alan Foulis;Alan;Foulis;M;32;ZA;32;All;0;176;87.08966;null;null;01;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;ZA;200;151;125;220;412;39;2:35;1:52;--;19:45;0:58;23:04
601284;Jonathan Wall;Jonathan;Wall;M;28;US;32;All;0;163.93999;90.26481;null;null;01;South East;South East;South East;ACT;0;US;206.38435;156.48924;127.00576;251.74356;425;61;2:14;1:39;7:46;--;--;22:17
97209;Joel Munro;Joel;Munro;M;26;AU;32;All;0;171;80;null;null;01;Australasia;Australasia;Australasia;ACT;0;AU;185;150;120;230;510;70;2:08;1:24;--;17:40;--;19:50
1031875;Roldan Goldbaum;Roldan;Goldbaum;M;18;MX;32;All;0;170;84;null;null;01;Central America;Central America;Central America;ACT;0;MX;197.31252;151.95332;113.398;233.59988;--;--;2:10;1:15;--;--;0:56;18:00
313457;Jacob Pfaff;Jacob;Pfaff;M;26;KR;32;All;0;161.93999;97.52228;null;null;01;Asia;Asia;Asia;ACT;0;KR;242.67172;174.63292;142.88148;272.1552;--;--;2:26;1:33;--;--;--;--
255757;Mauro Acevedo;Mauro;Acevedo;M;28;AR;32;All;0;3.54;80;null;null;01;South America;South America;South America;ACT;0;AR;--;--;--;--;--;--;--;--;--;--;--;--
109346;John Coltey;John;Coltey;M;29;US;32;All;0;163.93999;88.45044;null;null;01;South East;South East;South East;ACT;0;US;--;158.7572;133.80965;--;--;--;--;--;--;--;--;--
544958;Stefano Migliorini;Stefano;Migliorini;M;29;IT;32;All;0;173;82;null;null;01;Europe South;Europe South;Europe South;ACT;0;IT;220;150;120;240;--;--;2:06;--;--;--;1:00;--
104297;Nathan Bramblett;Nathan;Bramblett;M;27;US;32;All;0;164.93999;83.46093;null;null;01;Mid Atlantic;Mid Atlantic;Mid Atlantic;ACT;0;US;206.38435;161.02516;131.54169;238.1358;510;71;2:04;1:20;7:15;--;--;20:00
258828;Hector Morales;Hector;Morales;M;30;MX;32;All;0;173;95;null;null;01;Central America;Central America;Central America;ACT;0;MX;--;--;--;--;--;--;--;--;--;--;--;--
286603;Daniel Sherbakov;Daniel;Sherbakov;M;27;IL;32;All;0;178;90;null;null;01;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;IL;207;150;120;265;--;--;--;--;--;--;--;--
244679;Han Sunjae;Han;Sunjae;M;30;KR;32;All;0;172;82.55374;null;null;01;Asia;Asia;Asia;ACT;0;KR;--;--;--;--;--;--;--;--;--;--;--;--
93488;Emmanuel Maldonado;Emmanuel;Maldonado;M;28;PR;32;All;0;7.54;88.45044;null;null;01;Central America;Central America;Central America;ACT;0;PR;--;143;110;--;--;--;2:36;--;--;--;--;--
187257;Aaron Hanna;Aaron;Hanna;M;29;US;32;All;0;186.42;95.25432;null;null;01;South East;South East;South East;ACT;0;US;204.1164;165.56108;127.00576;226.796;433;--;2:14;1:30;7:46;--;0:55;--
258468;Fabio Botteghi;Fabio;Botteghi;M;31;IT;32;All;0;178;92;null;null;01;Europe South;Europe South;Europe South;ACT;0;IT;--;--;--;--;--;--;--;--;--;--;--;--
284801;Mitchell Sinnamon;Mitchell;Sinnamon;M;28;AU;32;All;0;172;90;null;null;01;Australasia;Australasia;Australasia;ACT;0;AU;234.50706;--;--;224.52805;--;60;2:26;1:14;--;--;--;--
533778;Antony Monks;Antony;Monks;M;28;AE;32;All;0;185.42;88;null;null;01;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;AE;--;--;--;--;--;--;--;--;--;--;--;--
660204;Matt Mcleod;Matt;Mcleod;M;25;AU;32;All;0;168;80;null;null;01;Australasia;Australasia;Australasia;ACT;0;AU;186;140;111;220;--;72;1:56;1:20;6:54;--;--;--
